,0,1,2,3,4,5,6,7
221,1247,문정 법조단지11,운영중,15,0,서울특별시 송파구 법원로 101 문정동 627,37.47882080,127.12351227
222,1248,방이초등학교,운영중,20,1,서울특별시 송파구 위례성대로 114 송파구 방이동 75,37.51396179,127.12167358
223,1249,아주중학교건너편,운영중,10,2,서울특별시 송파구 도곡로 446 송파구 잠실동 128,37.50546265,127.07734680
224,125,서강대 남문 옆,운영중,15,0,서울특별시 마포구 백범로 35 1-30,37.54948425,126.93894958
225,1250,문정2동 주민센터,운영중,10,0,서울특별시 송파구 중대로 16 송파구 중대로 16,37.48987198,127.11083984
226,1251,석촌역 2번출구,운영중,10,0,서울특별시 송파구 송파동 68  석촌역 2번출구,37.50593185,127.10774994
227,1253,오금역 3번 출구 뒤,운영중,10,0,서울특별시  송파구 가락동 10-15  오금역 3번 출구 뒤,37.50165176,127.12818146
228,1256,문정현대아파트 교차로,운영중,8,0,서울특별시 송파구 문정동 3-2  문정현대아파트 교차로,37.49113083,127.12580872
229,1257,가락시장역 롯데마트앞,운영중,20,0,서울특별시 송파구 가락동 214-15  가락시장역 롯데마트앞,37.49209976,127.11775208
230,1258,가락미륭아파트 앞,운영중,10,0,서울특별시 서울 송파구 가락동 195-4 가락미륭아파트 앞,37.49319839,127.12899780
231,1259,방이역 1번출구,운영중,15,0,서울특별시 송파구 오금동 17-20 방이역 1번출구,37.50898361,127.12659454
232,126,서강대 후문 옆,운영중,20,0,서울특별시 마포구 대흥로 122 38-16,37.55041122,126.94384766
233,1260,방이동 한양3차아파트 옆,운영중,8,1,서울특별시 송파구 방이동 225-1 방이동 한양3차아파트 옆,37.50630188,127.12139893
234,1262,송파여성문화회관 앞,운영중,10,0,서울특별시 송파구 송파동 2-3  송파여성문화회관 앞,37.50580215,127.10971832
235,1263,장지공영차고지,운영중,10,0,서울특별시 송파구 장지동 861-6 장지공영차고지,37.48054123,127.13701630
236,1264,천호역 10번 출구 앞,운영중,8,0,서울특별시 송파구 풍납동 490-16 천호역 10번 출구 앞,37.53858185,127.12280273
237,1265,문정동 근린공원,운영중,10,3,서울특별시 송파구 문정동 38-3 문정동 근린공원,37.48598862,127.12476349
238,1266,문정동 글샘 공원,운영중,10,0,서울특별시 송파구 문정동 627 장지동 글샘 공원,37.47880936,127.12000275
239,1267,올림픽공원 남2문 앞,운영중,15,0,서울특별시 송파구 올림픽로 424 올림픽공원 남2문 앞,37.51424026,127.12306976
240,1268,몽촌토성역 1번출구 옆,운영중,15,0,서울특별시 송파구 방이동 88-21  몽촌토성역 1번출구 옆,37.51728821,127.11419678
241,1269,리센츠아파트,운영중,10,0,서울특별시 송파구 올림픽로 135 리센츠아파트,37.51194382,127.09121704
242,127,현대벤처빌 앞,운영중,15,9,서울특별시 마포구 백범로 10 31-213,37.55352020,126.93695068
243,1271,송파도서관,운영중,15,3,서울특별시 송파구 동남로 263 송파도서관,37.49998474,127.13539124
244,1272,송파 글마루도서관,운영중,15,0,서울특별시  송파구 충민로 120 송파 글마루도서관,0.00000000,0.00000000
245,1274,영파여고 앞,운영중,20,0,서울특별시 송파구 올림픽로 565 영파여고 앞,37.53284836,127.12104797
246,1275,거여초등학교 옆,운영중,15,4,서울특별시 송파구 마천로25길 18 거여초등학교 옆,37.50458908,127.13936615
247,1277,오금동 송파 참병원,운영중,8,0,서울특별시 송파구 마천로 164 오금동 송파 참병원,37.50375748,127.13709259
248,1278,송파구청 교차로,운영중,10,0,서울특별시 송파구 올림픽로 336 송파구청 교차로,37.51583099,127.10679626
249,1279,마천금호어울림 1차아파트 건너편,운영중,10,0,서울특별시 송파구 성내천로39길 4 마천금호어울림 1차아파트 건너편,37.49751663,127.15467834
250,128,신촌역(2호선) 1번출구 옆,운영중,20,0,서울특별시 서대문구 연세로 3-5 30-16,37.55549622,126.93634033
251,1280,송파파크데일 2단지입구 앞 주차장,운영중,20,1,서울특별시 송파구 성내천로47길 23 송파파크데일 2단지입구 앞 주차장,37.49565887,127.15717316
252,1282,송파소방서 맞은편(성내4교),운영중,10,2,서울특별시 송파구 오금로51길 56 송파소방서 맞은편(성내4교),37.49987411,127.14147949
253,1283,오금공원 사거리,운영중,8,0,서울특별시 송파구 오금로 363 오금근린공원,37.50541306,127.13169098
254,1285,위례별 유치원 뒤,운영중,15,1,서울특별시 송파구 위례광장로 136 위례별 유치원 뒤,37.47747040,127.14459229
255,1286,위례중앙푸르지오 1단지 앞,운영중,10,1,서울특별시 송파구 위례광장로 120 위례중앙푸르지오 1단지 앞,37.47437668,127.14067078
256,1287,위례아이파크 101동 맞은편,운영중,8,0,서울특별시 송파구 위례순환로 419 위례아이파크 101동 맞은편,37.47753143,127.14151764
257,1288,문정중교 사거리,운영중,15,1,서울특별시 송파구 송이로 238 문정중교 사거리,37.48799896,127.13108826
258,1289,풍납동 자전거보관소,운영중,10,0,서울특별시 송파구 토성로 2 풍납동 자전거보관소,37.53147125,127.11109161
259,129,신촌역(2호선) 6번출구 옆,운영중,15,0,서울특별시 마포구 신촌로 106 31-123,37.55505371,126.93756866
260,1290,위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,운영중,10,1,서울특별시 송파구 위례광장로 121 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,37.47465897,127.13771820
261,1291,서울체육고등학교 앞,운영중,10,1,서울특별시 송파구 강동대로 232 서울체육고등학교 앞,37.52193832,127.13186646
262,1293,석촌호교차로 (스타벅스 앞),운영중,10,0,서울특별시 송파구 석촌호수로 176 석촌호교차로 (스타벅스 앞),37.50656128,127.09655762
263,1295,잠실역 8번출구,운영중,20,1,서울특별시 송파구 올림픽로 305 잠실역 8번출구,37.51396179,127.10030365
264,1296,석촌호수교차로 (송파나루근린공원 앞),운영중,10,0,서울특별시 송파구 석촌호수로12길 1-16 석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.10343170
265,1297,석촌호수교차로(동호 팔각정 앞),운영중,10,0,서울특별시 송파구 석촌호수로12길 1-16 석촌호수교차로(동호 팔각정 앞),37.50920105,127.10411835
266,1299,송파소방서 (방이119안전센터),운영중,15,1,서울특별시 송파구 강동대로 286 송파소방서 (방이119안전센터),37.51987839,127.13671112
267,130,신촌역(2호선) 7번출구 앞,운영중,10,0,서울특별시 마포구 신촌로 94 31-123,37.55485916,126.93615723
268,1300,오륜사거리,운영중,15,0,서울특별시 송파구 성내천로16길 17 오륜사거리,37.50693893,127.13922119
269,1302,한성대입구역6번출구 뒤,운영중,5,1,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,37.58876419,127.00630951
270,1303,돈암초교 입구,운영중,10,1,서울특별시 성북구 동소문로13길 38 돈암초교,37.59169388,127.01249695
271,1304,만해공원,운영중,15,1,서울특별시 성북구 성북로 132-1 만해공원,37.59440231,126.99230957
272,1305,성북구청,운영중,15,0,서울특별시 성북구 보문로 168 성북구청,37.58932877,127.01643372
273,1308,안암로터리 버스정류장 앞,운영중,18,2,서울특별시 성북구 안암로 69 안암로터리 버스정류장,37.58259201,127.02897644
274,1309,보문3교 옆,운영중,1,0,서울특별시 성북구 인촌로 16 성북구 안암동2가 140-1,0.00000000,0.00000000
275,131,증산2교,운영중,23,0,서울특별시 서대문구 증가로 264 북가좌동354-4,37.58417130,126.91110229
276,1314,정릉꿈에그린1단지 201동 앞,운영중,8,0,서울특별시 성북구 아리랑로19길 20 성북구 정릉동 966-62,37.60243988,127.01168823
277,1315,고려사대부속중고 정문,운영중,10,0,서울특별시 성북구 보국문로29길 23 성북구 정릉동 966-1,37.60776138,127.00328064
278,1316,고려사대부속중고 건너편,운영중,20,0,서울특별시 성북구 보국문로29길 23 성북구 정릉동 966-1,37.60726166,127.00283813
279,1320,LG베스트샵 종암점,운영중,10,0,서울특별시 성북구 종암로 88 성북구 종암동 15-7,37.59928513,127.03462219
280,1321,국민은행 종암동지점 앞,운영중,14,1,서울특별시 성북구 종암로3길 37-2 성북구 종암동 12-33,37.59328842,127.03666687
281,1322,래미안라센트아파트 103동 앞,운영중,10,4,서울특별시 성북구 종암로3길 37-2 성북구 종암동 12-33,37.59806824,127.03927612
282,1323,월곡역 입구 육교 밑,운영중,10,0,서울특별시 성북구 월곡로 지하 107 성북구 종암동 113-10,37.60043335,127.04020691
283,1325,상월곡역 4번출구,운영중,10,1,서울특별시 성북구 화랑로 148 성북구 상월곡동 산7-1,37.60580826,127.04773712
284,1326,상월곡역 1번출구,운영중,10,0,서울특별시 성북구 화랑로 지하 157 성북구 상월곡동 35-9,37.60606766,127.04731750
285,1327,상월곡역 3번출구,운영중,10,0,서울특별시 성북구 화랑로 지하 157 성북구 상월곡동 26-1,37.60734177,127.05068207
286,1328,월곡역 3번출구,운영중,10,0,서울특별시 성북구 월곡로 지하 107 성북구 하월곡동 37-4,37.60262680,127.04163361
287,133,해담는다리,운영중,15,1,서울특별시 서대문구 불광천길 150 345-27,37.58203125,126.90899658
288,1332,석계역 5번출구 건너편,운영중,10,2,서울특별시 노원구 화랑로 지하 347-1 성북구 석관동 134-4,37.61355591,127.06609344
289,1333,석관초등학교 앞,운영중,15,8,서울특별시 성북구 돌곶이로22길 21 성북구 석관동 202-3,37.61052322,127.05979919
290,1334,석관동주민센터 앞,운영중,10,0,서울특별시 성북구 화랑로 296 성북구 석관동 384-2,37.61299896,127.06130981
291,1336,성북3교 위,운영중,20,0,서울특별시 성북구 보문로 192 성북3교 위,37.59125137,127.01400757
292,1337,돈암성당 옆,운영중,10,3,서울특별시 성북구 인촌로7길 120 돈암성당 옆,37.59038162,127.01713562
293,1338,용문2교 옆,운영중,15,5,서울특별시 성북구 인촌로7길 24 용문2교 옆,37.58689880,127.02075195
294,1339,삼성전자서비스 성북센터,운영중,9,0,서울특별시 성북구 월계로 28 삼성전자서비스 성북센터,37.61056900,127.03350830
295,134,연세로 명물길,운영중,8,0,서울특별시 서대문구 명물길 33 31-69,37.55789185,126.93807983
296,1340,광운초등학교 앞,운영중,11,2,서울특별시 성북구 장위동 134-27,37.61784363,127.05500031
297,1342,성북쉼터 앞,운영중,15,0,서울특별시 성북구 성북로21길 32 성북쉼터 앞,37.59261703,126.99793243
298,1343,한성대7번출구 앞,운영중,10,0,서울특별시 성북구 동소문로 11 한성대7번출구 앞,37.58924866,127.00737762
299,1344,아리랑시네센터 앞,운영중,10,0,서울특별시 성북구 아리랑로 82 아리랑시네센터 앞,37.60028839,127.01370239
300,1346,길음8골어린이공원 옆,운영중,15,5,서울특별시 성북구 길음로13길 22 길음8골어린이공원 옆,37.60897827,127.02024841
301,1347,길음래미안아파트817동 상가 앞,운영중,20,0,서울특별시 성북구 길음로 33 길음래미안아파트817동 상가 앞,37.60710526,127.02149963
302,1348,성북제일새마을금고 본점 앞,운영중,12,2,서울특별시 성북구 길음로 20 성북제일새마을금고 본점 앞,37.60475159,127.02275848
303,1349,월계2교 버스정류장 앞,운영중,10,1,서울특별시 성북구 한천로101길 18 월계2교 버스정유장 앞,37.62382889,127.05020142
304,135,명물길 원형무대 앞,운영중,10,0,서울특별시 서대문구 명물길 33 31-69,37.55910110,126.93917847
305,1351,안암2교 옆,운영중,8,0,서울특별시 성북구 안암로 17 SK제삼주유소 앞,37.57944870,127.02419281
306,1352,e 편한세상 보문아파트 내,운영중,8,1,서울특별시 성북구 낙산길 255 e 편한세상 보문아파트 내,37.58388138,127.01709747
307,1353,금호어울림센터힐 내,운영중,8,2,서울특별시 성북구 동소문로34길 73 금호어울림센터힐 내,37.60083008,127.02355194
308,1354,고려대학교 2번출구,운영중,18,5,서울특별시 성북구 종암로 지하 1 고려대학교 2번출구,37.59071350,127.03619385
309,1355,보문2교,운영중,20,2,서울특별시 성북구 보문로30길 29 보문2교,37.58869934,127.01891327
310,1357,북한산보국문역,운영중,20,1,서울특별시 성북구 보국문로 91 북한산보국문역,37.61207199,127.00813293
311,1358,정릉도서관 앞,운영중,7,1,서울특별시 성북구 보국문로 7-10 정릉도서관 앞,37.60478973,127.01058197
312,1359,장위뉴타운 꿈에 숲 코오롱 하늘채 앞,운영중,20,2,서울특별시 성북구 월계로 172 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,37.61980057,127.04509735
313,136,대흥동 주민센터,운영중,7,0,서울특별시 마포구 신촌로26길 10 1-83,37.55600357,126.94229889
314,1360,정릉역,운영중,10,1,서울특별시 성북구 정릉로 272 정릉역,37.60309601,127.01350403
315,1361,홍익중고 입구,운영중,20,0,서울특별시 성북구 성북로14가길 23 홍익중고 입구,37.59284210,127.00212097
316,1362,보문역6번출구 앞,운영중,10,0,서울특별시 성북구 보문로 112-2 보문역6번출구 앞,37.58509827,127.01967621
317,1363,보문4교 인근,운영중,15,2,서울특별시 성북구 보문로22길 28 보문4교 인근,37.58375168,127.02194977
318,1364,성북동 치안센터 앞,운영중,10,0,서울특별시 성북구 성북로 25 성북동 치안센터 앞,37.59017181,127.00408936
319,1365,선잠단지 앞,운영중,15,0,서울특별시 성북구 성북로 102-10 선잠단지 앞,37.59336090,126.99909210
320,1366,일신초등학교 옆,운영중,10,1,서울특별시 성북구 월곡로 74 일신초등학교 옆,37.59972000,127.04038239
321,1367,길음문화복합미디어센터,운영중,15,2,서울특별시 성북구 길음로7길 6 길음뉴타운9단지래미안 상가,37.60404587,127.02265930
322,1368,성신여대입구 교차로,운영중,10,2,서울특별시 성북구 보문로34길 87 성신여대입구 교차로,37.59148026,127.02010345
323,1369,미아사거리,운영중,15,3,서울특별시 성북구 동소문로 327 미아사거리,37.60913086,127.03002930
